test_id,strategy_name,total_return,weekly_return,win_rate,num_trades,winners,losers,avg_winner,avg_loser,winner_loser_ratio,max_drawdown,sharpe_ratio,profit_factor,param_strategy_type,param_ma_type,param_fast_ma,param_slow_ma,param_volume_multiplier,param_rsi_threshold,param_entry_confirmation,param_trailing_activation_pct,param_trailing_distance_pct,param_adaptive_trailing,param_strong_momentum_trail,param_weak_momentum_trail,param_momentum_lookback,param_pattern_types,param_confirmation_volume,param_confirmation_ma,param_min_body_pct,param_bb_period,param_bb_std,param_entry_trigger,param_exit_trigger,param_rsi_filter,param_rsi_period,param_oversold_threshold,param_overbought_threshold,param_exit_strategy,param_rsi_neutral,param_profit_target_pct,param_entry_type,param_exit_type,param_streak_rsi_period,param_pct_rank_period,param_crsi_oversold,param_crsi_overbought,param_max_hold_days,param_min_gap_pct,param_max_gap_pct,param_gap_confirmation,param_min_volume_multiplier,param_entry_time_window
15296,connors_rsi,-0.3212,-0.025,0.4219,80,33,47,0.0123,0.0155,0.8,0.2482,0.66,0.56,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.025,,,5,200,15,80,2,,,,,
15297,connors_rsi,0.0013,0.0001,0.3475,28,9,19,0.0324,0.0153,2.12,0.0983,2.02,1.0,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.025,,,5,200,15,80,3,,,,,
15298,connors_rsi,-0.1083,-0.0084,0.4899,42,20,22,0.011,0.0149,0.74,0.054,-0.64,0.67,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.03,,,5,200,15,80,1,,,,,
15299,connors_rsi,0.3903,0.0304,0.4574,39,17,22,0.0312,0.0064,4.9,0.1086,1.23,3.78,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.03,,,5,200,15,80,2,,,,,
15300,connors_rsi,-0.0774,-0.006,0.3104,20,6,14,0.0367,0.0212,1.73,0.0953,-1.63,0.74,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.03,,,5,200,15,80,3,,,,,
15301,connors_rsi,-0.0242,-0.0019,0.3475,42,14,28,0.0139,0.0078,1.78,0.0758,0.05,0.89,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.015,,,5,200,15,85,1,,,,,
15302,connors_rsi,0.0648,0.005,0.3492,22,7,15,0.0261,0.0078,3.32,0.1107,0.83,1.55,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.015,,,5,200,15,85,2,,,,,
15303,connors_rsi,-0.9599,-0.0747,0.3676,84,30,54,0.0174,0.0275,0.63,0.1785,-0.63,0.35,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.015,,,5,200,15,85,3,,,,,
15304,connors_rsi,0.3677,0.0286,0.485,99,48,51,0.0203,0.0119,1.71,0.1262,2.78,1.61,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.02,,,5,200,15,85,1,,,,,
15305,connors_rsi,0.0544,0.0042,0.3331,38,12,26,0.0278,0.0107,2.59,0.0871,2.79,1.19,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.02,,,5,200,15,85,2,,,,,
15306,connors_rsi,-0.2051,-0.016,0.4625,80,37,43,0.0147,0.0175,0.84,0.1303,-1.16,0.73,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.02,,,5,200,15,85,3,,,,,
15307,connors_rsi,-0.1743,-0.0136,0.3575,68,24,44,0.0234,0.0167,1.4,0.1202,-1.37,0.76,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.025,,,5,200,15,85,1,,,,,
15308,connors_rsi,0.3729,0.029,0.4724,70,33,37,0.0336,0.0199,1.69,0.2077,2.41,1.51,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.025,,,5,200,15,85,2,,,,,
15309,connors_rsi,0.0154,0.0012,0.4304,29,12,17,0.0173,0.0113,1.53,0.0652,-0.41,1.08,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.025,,,5,200,15,85,3,,,,,
15310,connors_rsi,-0.0797,-0.0062,0.3191,20,6,14,0.0163,0.0127,1.29,0.0815,-0.04,0.55,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.03,,,5,200,15,85,1,,,,,
15311,connors_rsi,0.2512,0.0195,0.3417,81,27,54,0.0141,0.0024,5.89,0.1521,1.52,2.95,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.03,,,5,200,15,85,2,,,,,
15312,connors_rsi,-0.2527,-0.0197,0.3082,73,22,51,0.0202,0.0137,1.48,0.1899,-0.74,0.64,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.03,,,5,200,15,85,3,,,,,
15313,connors_rsi,-0.014,-0.0011,0.3567,79,28,51,0.0066,0.0039,1.69,0.2257,-0.39,0.93,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.015,,,5,200,15,85,1,,,,,
15314,connors_rsi,-0.7284,-0.0567,0.3213,90,28,62,0.0114,0.0169,0.67,0.1301,-0.04,0.3,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.015,,,5,200,15,85,2,,,,,
15315,connors_rsi,-0.726,-0.0565,0.3357,66,22,44,0.0142,0.0236,0.6,0.0861,0.15,0.3,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.015,,,5,200,15,85,3,,,,,
15316,connors_rsi,-0.1734,-0.0135,0.3113,85,26,59,0.0314,0.0168,1.87,0.2491,-1.43,0.82,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.02,,,5,200,15,85,1,,,,,
15317,connors_rsi,0.1949,0.0152,0.4384,49,21,28,0.0372,0.0209,1.78,0.0525,2.3,1.33,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.02,,,5,200,15,85,2,,,,,
15318,connors_rsi,0.1711,0.0133,0.4376,35,15,20,0.0186,0.0054,3.44,0.0783,2.77,2.58,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.02,,,5,200,15,85,3,,,,,
15319,connors_rsi,-0.1138,-0.0089,0.4116,82,33,49,0.0186,0.0149,1.25,0.1789,-0.02,0.84,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.025,,,5,200,15,85,1,,,,,
15320,connors_rsi,-0.0448,-0.0035,0.3557,42,14,28,0.0334,0.0183,1.82,0.0894,-0.43,0.91,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.025,,,5,200,15,85,2,,,,,
15321,connors_rsi,-0.3209,-0.025,0.3868,77,29,48,0.0121,0.014,0.86,0.1226,-1.31,0.52,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.025,,,5,200,15,85,3,,,,,
15322,connors_rsi,0.1091,0.0085,0.3807,30,11,19,0.0231,0.0076,3.02,0.2452,1.42,1.75,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.03,,,5,200,15,85,1,,,,,
15323,connors_rsi,0.0482,0.0038,0.3598,67,24,43,0.0171,0.0084,2.03,0.2305,1.59,1.13,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.03,,,5,200,15,85,2,,,,,
15324,connors_rsi,-0.0992,-0.0077,0.4742,24,11,13,0.0143,0.0197,0.73,0.1038,0.0,0.61,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.03,,,5,200,15,85,3,,,,,
15325,connors_rsi,-0.7012,-0.0545,0.3164,72,22,50,0.0271,0.0259,1.04,0.1138,-1.09,0.46,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.015,,,5,200,15,85,1,,,,,
15326,connors_rsi,-0.3268,-0.0254,0.3352,77,25,52,0.0397,0.0254,1.56,0.057,-0.2,0.75,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.015,,,5,200,15,85,2,,,,,
15327,connors_rsi,0.005,0.0004,0.3372,31,10,21,0.0252,0.0118,2.14,0.197,1.82,1.02,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.015,,,5,200,15,85,3,,,,,
15328,connors_rsi,-0.0577,-0.0045,0.4047,30,12,18,0.0213,0.0174,1.22,0.1043,-0.37,0.82,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.02,,,5,200,15,85,1,,,,,
15329,connors_rsi,0.7549,0.0587,0.3847,97,37,60,0.0294,0.0055,5.3,0.1897,0.96,3.27,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.02,,,5,200,15,85,2,,,,,
15330,connors_rsi,-0.6397,-0.0498,0.4037,49,19,30,0.0101,0.0277,0.36,0.0519,-0.71,0.23,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.02,,,5,200,15,85,3,,,,,
15331,connors_rsi,1.3013,0.1012,0.4832,96,46,50,0.0329,0.0042,7.78,0.0587,1.78,7.16,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.025,,,5,200,15,85,1,,,,,
15332,connors_rsi,0.8316,0.0647,0.3337,94,31,63,0.0403,0.0066,6.08,0.1277,-0.0,2.99,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.025,,,5,200,15,85,2,,,,,
15333,connors_rsi,0.0742,0.0058,0.3637,51,18,33,0.0346,0.0166,2.08,0.2205,2.23,1.14,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.025,,,5,200,15,85,3,,,,,
15334,connors_rsi,0.1054,0.0082,0.3003,45,13,32,0.0199,0.0048,4.15,0.0874,1.61,1.69,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.03,,,5,200,15,85,1,,,,,
15335,connors_rsi,0.0416,0.0032,0.4088,68,27,41,0.0318,0.0199,1.6,0.2149,2.55,1.05,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.03,,,5,200,15,85,2,,,,,
15336,connors_rsi,-0.2654,-0.0206,0.3911,48,18,30,0.0134,0.0169,0.79,0.1898,-0.32,0.48,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.03,,,5,200,15,85,3,,,,,
15337,connors_rsi,0.2114,0.0164,0.414,68,28,40,0.0233,0.011,2.11,0.0811,1.41,1.48,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.015,,,5,200,15,90,1,,,,,
15338,connors_rsi,0.0318,0.0025,0.3521,28,9,19,0.0091,0.0026,3.44,0.1878,-0.25,1.63,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.015,,,5,200,15,90,2,,,,,
15339,connors_rsi,-0.4142,-0.0322,0.3841,48,18,30,0.0169,0.0239,0.71,0.2169,-0.19,0.42,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.015,,,5,200,15,90,3,,,,,
15340,connors_rsi,0.2711,0.0211,0.3507,81,28,53,0.0174,0.0041,4.27,0.1926,0.87,2.25,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.02,,,5,200,15,90,1,,,,,
15341,connors_rsi,-0.0109,-0.0008,0.4791,52,24,28,0.0229,0.0201,1.14,0.1266,0.26,0.98,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.02,,,5,200,15,90,2,,,,,
15342,connors_rsi,0.1311,0.0102,0.4547,21,9,12,0.0387,0.0181,2.14,0.221,0.95,1.6,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.02,,,5,200,15,90,3,,,,,
15343,connors_rsi,-0.0261,-0.002,0.4374,27,11,16,0.025,0.0188,1.33,0.2088,-0.83,0.91,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.025,,,5,200,15,90,1,,,,,
15344,connors_rsi,0.0478,0.0037,0.3752,37,13,24,0.0302,0.0144,2.1,0.1395,0.81,1.14,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.025,,,5,200,15,90,2,,,,,
15345,connors_rsi,0.1174,0.0091,0.3001,54,16,38,0.0278,0.0086,3.23,0.138,1.07,1.36,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.025,,,5,200,15,90,3,,,,,
15346,connors_rsi,0.1961,0.0153,0.4619,27,12,15,0.0315,0.0121,2.6,0.1322,0.51,2.08,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.03,,,5,200,15,90,1,,,,,
15347,connors_rsi,-0.0034,-0.0003,0.4868,64,31,33,0.0233,0.022,1.06,0.0698,-0.53,1.0,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.03,,,5,200,15,90,2,,,,,
15348,connors_rsi,0.1692,0.0132,0.3333,96,31,65,0.0182,0.0061,3.0,0.0619,0.88,1.43,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.03,,,5,200,15,90,3,,,,,
15349,connors_rsi,0.5689,0.0442,0.4128,90,37,53,0.0333,0.0125,2.66,0.1483,1.58,1.86,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.015,,,5,200,15,90,1,,,,,
15350,connors_rsi,0.2556,0.0199,0.4954,94,46,48,0.0186,0.0125,1.49,0.2278,0.89,1.43,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.015,,,5,200,15,90,2,,,,,
15351,connors_rsi,-0.4916,-0.0382,0.3447,88,30,58,0.0308,0.0244,1.26,0.0864,-0.57,0.65,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.015,,,5,200,15,90,3,,,,,
15352,connors_rsi,0.3913,0.0304,0.4143,83,34,49,0.0312,0.0137,2.28,0.0923,0.49,1.58,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.02,,,5,200,15,90,1,,,,,
15353,connors_rsi,-0.3802,-0.0296,0.4619,61,28,33,0.0113,0.0211,0.54,0.0641,-1.05,0.45,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.02,,,5,200,15,90,2,,,,,
15354,connors_rsi,0.0788,0.0061,0.4918,38,18,20,0.0312,0.0242,1.29,0.1238,0.55,1.16,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.02,,,5,200,15,90,3,,,,,
15355,connors_rsi,-0.0496,-0.0039,0.4466,89,39,50,0.0193,0.0161,1.2,0.2198,-0.38,0.94,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.025,,,5,200,15,90,1,,,,,
15356,connors_rsi,0.4557,0.0354,0.4971,59,29,30,0.0292,0.013,2.24,0.1614,0.88,2.17,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.025,,,5,200,15,90,2,,,,,
15357,connors_rsi,0.3903,0.0304,0.3733,90,33,57,0.0368,0.0145,2.54,0.1229,0.52,1.47,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.025,,,5,200,15,90,3,,,,,
15358,connors_rsi,0.3711,0.0289,0.4842,85,41,44,0.0256,0.0154,1.66,0.1309,2.0,1.55,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.03,,,5,200,15,90,1,,,,,
15359,connors_rsi,0.6296,0.049,0.3322,96,31,65,0.036,0.0075,4.81,0.2358,0.62,2.3,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.03,,,5,200,15,90,2,,,,,
15360,connors_rsi,-0.1343,-0.0104,0.3133,39,12,27,0.0228,0.0151,1.51,0.0938,-1.08,0.67,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.03,,,5,200,15,90,3,,,,,
15361,connors_rsi,0.2549,0.0198,0.4618,26,12,14,0.0264,0.0044,5.99,0.2103,1.24,5.13,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.015,,,5,200,15,90,1,,,,,
15362,connors_rsi,-0.0078,-0.0006,0.4108,57,23,34,0.0335,0.0229,1.46,0.2031,-0.61,0.99,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.015,,,5,200,15,90,2,,,,,
15363,connors_rsi,-0.2842,-0.0221,0.3212,60,19,41,0.0242,0.0182,1.33,0.2192,-0.38,0.62,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.015,,,5,200,15,90,3,,,,,
15364,connors_rsi,0.3488,0.0271,0.4031,76,30,46,0.0306,0.0124,2.47,0.1388,1.88,1.61,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.02,,,5,200,15,90,1,,,,,
15365,connors_rsi,-0.555,-0.0432,0.4881,50,24,26,0.0064,0.0273,0.24,0.1141,-0.32,0.22,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.02,,,5,200,15,90,2,,,,,
15366,connors_rsi,0.2088,0.0162,0.3116,30,9,21,0.0364,0.0056,6.44,0.1702,2.79,2.76,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.02,,,5,200,15,90,3,,,,,
15367,connors_rsi,-0.0295,-0.0023,0.4002,21,8,13,0.0197,0.0144,1.37,0.1863,0.52,0.84,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.025,,,5,200,15,90,1,,,,,
15368,connors_rsi,-0.9115,-0.0709,0.3233,87,28,59,0.0171,0.0236,0.73,0.1439,-1.22,0.34,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.025,,,5,200,15,90,2,,,,,
15369,connors_rsi,-0.162,-0.0126,0.3205,25,8,17,0.0388,0.0278,1.4,0.0655,-0.95,0.66,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.025,,,5,200,15,90,3,,,,,
15370,connors_rsi,-0.169,-0.0131,0.3813,58,22,36,0.0172,0.0152,1.13,0.2359,-0.34,0.69,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.03,,,5,200,15,90,1,,,,,
15371,connors_rsi,0.2096,0.0163,0.3971,30,11,19,0.0341,0.0087,3.91,0.2401,1.37,2.27,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.03,,,5,200,15,90,2,,,,,
15372,connors_rsi,0.1781,0.0139,0.4505,22,9,13,0.0321,0.0085,3.77,0.077,1.44,2.61,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.03,,,5,200,15,90,3,,,,,
15373,connors_rsi,0.0202,0.0016,0.3649,62,22,40,0.036,0.0193,1.87,0.2212,3.12,1.03,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.015,,,5,200,15,95,1,,,,,
15374,connors_rsi,0.1739,0.0135,0.4509,64,28,36,0.0237,0.0136,1.74,0.2478,1.94,1.36,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.015,,,5,200,15,95,2,,,,,
15375,connors_rsi,-0.007,-0.0005,0.4234,41,17,24,0.0195,0.0141,1.38,0.213,0.26,0.98,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.015,,,5,200,15,95,3,,,,,
15376,connors_rsi,-0.0268,-0.0021,0.441,35,15,20,0.0342,0.027,1.27,0.0875,0.11,0.95,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.02,,,5,200,15,95,1,,,,,
15377,connors_rsi,0.1872,0.0146,0.4125,59,24,35,0.0353,0.0189,1.87,0.2395,1.71,1.28,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.02,,,5,200,15,95,2,,,,,
15378,connors_rsi,0.3872,0.0301,0.4658,50,23,27,0.0268,0.0085,3.15,0.0918,1.92,2.68,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.02,,,5,200,15,95,3,,,,,
15379,connors_rsi,0.4165,0.0324,0.3896,92,35,57,0.0229,0.0068,3.38,0.1362,0.02,2.08,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.025,,,5,200,15,95,1,,,,,
15380,connors_rsi,0.3228,0.0251,0.4302,80,34,46,0.0216,0.009,2.41,0.2266,1.63,1.78,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.025,,,5,200,15,95,2,,,,,
15381,connors_rsi,0.5809,0.0452,0.4965,58,28,30,0.038,0.0161,2.36,0.0687,0.54,2.21,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.025,,,5,200,15,95,3,,,,,
15382,connors_rsi,-0.0364,-0.0028,0.4056,31,12,19,0.0398,0.027,1.47,0.0869,-0.71,0.93,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.03,,,5,200,15,95,1,,,,,
15383,connors_rsi,-0.6097,-0.0474,0.387,83,32,51,0.026,0.0283,0.92,0.1041,-0.73,0.58,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.03,,,5,200,15,95,2,,,,,
15384,connors_rsi,-0.1566,-0.0122,0.4057,27,10,17,0.0225,0.0224,1.0,0.1106,-0.63,0.59,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.03,,,5,200,15,95,3,,,,,
15385,connors_rsi,0.0489,0.0038,0.3074,72,22,50,0.0195,0.0076,2.56,0.1595,1.24,1.13,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.015,,,5,200,15,95,1,,,,,
15386,connors_rsi,0.151,0.0117,0.319,92,29,63,0.0361,0.0142,2.54,0.0665,2.04,1.17,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.015,,,5,200,15,95,2,,,,,
15387,connors_rsi,-0.4648,-0.0362,0.3484,35,12,23,0.0149,0.028,0.53,0.107,-0.4,0.28,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.015,,,5,200,15,95,3,,,,,
15388,connors_rsi,0.744,0.0579,0.4538,98,44,54,0.0311,0.0116,2.69,0.0549,2.21,2.19,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.02,,,5,200,15,95,1,,,,,
15389,connors_rsi,0.7677,0.0597,0.3157,88,27,61,0.0301,0.0007,41.6,0.2462,2.61,18.41,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.02,,,5,200,15,95,2,,,,,
15390,connors_rsi,0.7204,0.056,0.4411,52,22,30,0.0386,0.0043,8.98,0.1979,2.64,6.58,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.02,,,5,200,15,95,3,,,,,
15391,connors_rsi,0.5721,0.0445,0.3883,73,28,45,0.0236,0.002,11.84,0.1906,2.63,7.37,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.025,,,5,200,15,95,1,,,,,
15392,connors_rsi,0.085,0.0066,0.4931,37,18,19,0.0121,0.007,1.73,0.0836,0.94,1.64,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.025,,,5,200,15,95,2,,,,,
15393,connors_rsi,0.1457,0.0113,0.4343,55,23,32,0.0205,0.0102,2.01,0.1401,1.2,1.45,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.025,,,5,200,15,95,3,,,,,
15394,connors_rsi,-0.3383,-0.0263,0.4067,38,15,23,0.0188,0.027,0.7,0.1795,-0.79,0.46,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.03,,,5,200,15,95,1,,,,,
15395,connors_rsi,0.2589,0.0201,0.3365,60,20,40,0.0298,0.0084,3.53,0.2116,2.08,1.77,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.03,,,5,200,15,95,2,,,,,
15396,connors_rsi,-0.0141,-0.0011,0.4589,28,12,16,0.0363,0.0281,1.29,0.1537,0.33,0.97,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,profit_target,,0.03,,,5,200,15,95,3,,,,,
15397,connors_rsi,-0.3082,-0.024,0.4533,79,35,44,0.0225,0.0249,0.9,0.1647,-0.25,0.72,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.015,,,5,200,15,95,1,,,,,
15398,connors_rsi,-0.6586,-0.0512,0.3384,86,29,57,0.0365,0.0301,1.21,0.2388,-0.94,0.62,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.015,,,5,200,15,95,2,,,,,
15399,connors_rsi,0.4929,0.0383,0.4777,90,42,48,0.02,0.0072,2.77,0.1488,-0.19,2.42,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.015,,,5,200,15,95,3,,,,,
15400,connors_rsi,-0.0779,-0.0061,0.4638,76,35,41,0.0247,0.023,1.07,0.1847,0.2,0.92,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.02,,,5,200,15,95,1,,,,,
15401,connors_rsi,0.1529,0.0119,0.4835,33,15,18,0.0195,0.0078,2.51,0.0576,1.11,2.1,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.02,,,5,200,15,95,2,,,,,
15402,connors_rsi,-0.242,-0.0188,0.422,69,29,40,0.02,0.0206,0.97,0.2103,0.58,0.71,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.02,,,5,200,15,95,3,,,,,
15403,connors_rsi,-0.1324,-0.0103,0.4503,52,23,29,0.0281,0.0269,1.05,0.105,0.25,0.83,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.025,,,5,200,15,95,1,,,,,
15404,connors_rsi,0.5854,0.0455,0.4726,59,27,32,0.0285,0.0057,4.97,0.1176,2.3,4.19,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.025,,,5,200,15,95,2,,,,,
15405,connors_rsi,0.9397,0.0731,0.3743,67,25,42,0.04,0.0015,27.44,0.077,2.09,16.33,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.025,,,5,200,15,95,3,,,,,
15406,connors_rsi,0.0491,0.0038,0.3689,49,18,31,0.0321,0.0171,1.88,0.1854,0.77,1.09,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.03,,,5,200,15,95,1,,,,,
15407,connors_rsi,-0.177,-0.0138,0.3727,37,13,24,0.0249,0.0209,1.19,0.1347,-0.44,0.65,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.03,,,5,200,15,95,2,,,,,
15408,connors_rsi,-0.07,-0.0054,0.3906,22,8,14,0.0223,0.0178,1.26,0.0649,0.34,0.72,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,time_based,,0.03,,,5,200,15,95,3,,,,,
15409,connors_rsi,0.5717,0.0445,0.4488,78,35,43,0.0249,0.007,3.56,0.2164,0.99,2.9,connors_rsi,,,,,,,,,,,,,,,,,,,,,,7,,,crsi_neutral,,0.015,,,5,200,20,80,1,,,,,
